Gene::3480	162
Gene::2264	163
Gene::3708	164
Gene::960	165
Gene::7015	166
Gene::3781	167
Gene::3191	168
Gene::6733	169
Gene::4128	170
Gene::2	171
Gene::4129	172
Gene::2562	173
Gene::5515	174
Gene::2559	175
Gene::2561	176
Gene::23070	177
Gene::8346	178
Gene::5573	179
Gene::3376	180
Gene::5447	181
Gene::5351	182
Gene::5160	183
Gene::328	184
Gene::1571	185
Gene::4728	186
Gene::1548	187
Gene::5162	188
Gene::4722	189
Gene::1586	190
Gene::4715	191
Gene::1559	192
Gene::4719	193
Gene::8985	194
Gene::374291	195
Gene::1544	196
Gene::526	197
Gene::1727	198
Gene::1565	199
Gene::4714	200
Gene::3098	201
Gene::10857	202
Gene::523	203
Gene::7388	204
Gene::54205	205
Gene::444	206
Gene::7384	207
Gene::488	208
Gene::4704	209
Gene::10165	210
Gene::1557	211
Gene::4723	212
Gene::3162	213
Gene::7037	214
Gene::1537	215
Gene::5033	216
Gene::55157	217
Gene::1576	218
Gene::7419	219
Gene::7385	220
Gene::7415	221
Gene::11331	222
Gene::1528	223
Gene::4513	224
Gene::1312	225
Gene::3163	226
Gene::4729	227
Gene::348	228
Gene::23530	229
Gene::4702	230
Gene::563	231
Gene::4363	232
Gene::6462	233
Gene::4790	234
Gene::5915	235
Gene::6605	236
Gene::6256	237
Gene::1051	238
Gene::8648	239
Gene::5914	240
Gene::7067	241
Gene::6258	242
Gene::6257	243
Gene::3312	244
Gene::1832	245
Gene::5142	246
Gene::6711	247
Gene::55869	248
Gene::5970	249
Gene::5569	250
Gene::2893	251
Gene::3040	252
Gene::5170	253
Gene::15	254
Gene::31	255
Gene::5127	256
Gene::1812	257
Gene::10383	258
Gene::1859	259
Gene::775	260
Gene::2572	261
Gene::2247	262
Gene::10369	263
Gene::150094	264
Gene::596	265
Gene::3329	266
Gene::10092	267
Gene::783	268
Gene::5139	269
Gene::7166	270
Gene::7448	271
Gene::7161	272
Gene::27232	273
Gene::117159	274
Gene::240	275
Gene::3172	276
Gene::387	277
Gene::8671	278
Gene::6853	279
Gene::3757	280
Gene::1072	281
Gene::9221	282
Gene::6476	283
Gene::6608	284
Gene::4842	285
Gene::7358	286
Gene::595	287
Gene::6262	288
Gene::19	289
Gene::41	290
Gene::111	291
Gene::3984	292
Gene::2908	293
Gene::2890	294
Gene::1385	295
Gene::5144	296
Gene::673	297
Gene::2571	298
Gene::790	299
Gene::4133	300
Gene::7531	301
Gene::9311	302
Gene::7184	303
Gene::3320	304
Gene::5140	305
Gene::6261	306
Gene::6514	307
Gene::293	308
Gene::2569	309
Gene::5577	310
Gene::7054	311
Gene::3784	312
Gene::6790	313
Gene::3674	314
Gene::3706	315
Gene::3184	316
Gene::3091	317
Gene::6915	318
Gene::572	319
Gene::1080	320
Gene::3768	321
Gene::10109	322
Gene::10094	323
Gene::2990	324
Gene::4255	325
Gene::7203	326
Gene::8826	327
Gene::9131	328
Gene::7431	329
Gene::3156	330
Gene::55300	331
Gene::207	332
Gene::846	333
Gene::5329	334
Gene::1432	335
Gene::6337	336
Gene::6338	337
Gene::23410	338
Gene::8724	339
Gene::29924	340
Gene::6340	341
Gene::1457	342
Gene::6584	343
Gene::3157	344
Gene::51493	345
Gene::3028	346
Gene::5460	347
Gene::1738	348
Gene::28960	349
Gene::5591	350
Gene::768	351
Gene::7416	352
Gene::5859	353
Gene::51185	354
Gene::4836	355
Gene::3187	356
Gene::6646	357
Gene::2224	358
Gene::326625	359
Gene::11112	360
Gene::5518	361
Gene::9520	362
Gene::159	363
Gene::2539	364
Gene::51388	365
Gene::2731	366
Gene::8192	367
Gene::2876	368
Gene::2617	369
Gene::4830	370
Gene::1491	371
Gene::211	372
Gene::2260	373
Gene::6678	374
Gene::3615	375
Gene::2053	376
Gene::6240	377
Gene::4831	378
Gene::3417	379
Gene::6652	380
Gene::5328	381
Gene::6768	382
Gene::3265	383
Gene::5604	384
Gene::3482	385
Gene::5340	386
Gene::10863	387
Gene::1514	388
Gene::5054	389
Gene::55034	390
Gene::5327	391
Gene::1508	392
Gene::3082	393
Gene::4036	394
Gene::5345	395
Gene::10747	396
Gene::8573	397
Gene::8986	398
Gene::23539	399
Gene::4153	400
Gene::710	401
Gene::1105	402
Gene::8639	403
Gene::332	404
Gene::1644	405
Gene::5947	406
Gene::9227	407
Gene::8517	408
Gene::1725	409
Gene::1431	410
Gene::4191	411
Gene::4190	412
Gene::112399	413
Gene::51056	414
Gene::2821	415
Gene::7018	416
Gene::6648	417
Gene::6389	418
Gene::4942	419
Gene::3315	420
Gene::162466	421
Gene::5019	422
Gene::51166	423
Gene::2936	424
Gene::2026	425
Gene::7297	426
Gene::1892	427
Gene::1503	428
Gene::51	429
Gene::308	430
Gene::6390	431
Gene::10587	432
Gene::1737	433
Gene::3692	434
Gene::1632	435
Gene::3419	436
Gene::8801	437
Gene::7386	438
Gene::6472	439
Gene::382	440
Gene::226	441
Gene::6446	442
Gene::7529	443
Gene::5226	444
Gene::231	445
Gene::7167	446
Gene::2879	447
Gene::2027	448
Gene::3094	449
Gene::10963	450
Gene::9588	451
Gene::2739	452
Gene::2173	453
Gene::2023	454
Gene::5375	455
Gene::5223	456
Gene::3336	457
Gene::5230	458
Gene::7086	459
Gene::5962	460
Gene::2171	461
Gene::5110	462
Gene::18	463
Gene::6647	464
Gene::266629	465
Gene::23541	466
Gene::284904	467
Gene::5565	468
Gene::1460	469
Gene::5564	470
Gene::2230	471
Gene::5148	472
Gene::1610	473
Gene::4170	474
Gene::5837	475
Gene::5834	476
Gene::116179	477
Gene::2992	478
Gene::23564	479
Gene::5149	480
Gene::4697	481
Gene::65061	482
Gene::7124	483
Gene::4698	484
Gene::3030	485
Gene::51079	486
Gene::80777	487
Gene::112724	488
Gene::4726	489
Gene::8604	490
Gene::4716	491
Gene::7417	492
Gene::539	493
Gene::4695	494
Gene::4701	495
Gene::1351	496
Gene::2182	497
Gene::2180	498
Gene::4725	499
Gene::4705	500
Gene::4707	501
Gene::4711	502
Gene::9377	503
Gene::1468	504
Gene::1345	505
Gene::6341	506
Gene::4713	507
Gene::1327	508
Gene::10939	509
Gene::1374	510
Gene::4720	511
Gene::2987	512
Gene::10038	513
Gene::4700	514
Gene::1350	515
Gene::4710	516
Gene::509	517
Gene::154	518
Gene::9054	519
Gene::27089	520
Gene::6566	521
Gene::55662	522
Gene::4709	523
Gene::1376	524
Gene::55967	525
Gene::55349	526
Gene::11315	527
Gene::79896	528
Gene::5163	529
Gene::2882	530
Gene::27165	531
Gene::5584	532
Gene::2898	533
Gene::9120	534
Gene::3739	535
Gene::1742	536
Gene::5469	537
Gene::3761	538
Gene::4141	539
Gene::NH20	540
Gene::5743	541
Gene::404203	542
Gene::84617	543
Gene::9132	544
Gene::3906	545
Gene::196	546
Gene::27	547
Gene::229	548
Gene::2194	549
Gene::440	550
Gene::26227	551
Gene::5536	552
Gene::5468	553
Gene::2058	554
Gene::7407	555
Gene::2643	556
Gene::5198	557
Gene::3297	558
Gene::1615	559
Gene::1973	560
Gene::8175	561
Gene::1808	562
Gene::4311	563
Gene::439	564
Gene::5426	565
Gene::5901	566
Gene::5739	567
Gene::4751	568
Gene::3741	569
Gene::2560	570
Gene::3751	571
Gene::221120	572
Gene::38	573
Gene::64087	574
Gene::10536	575
Gene::10808	576
Gene::7314	577
Gene::7852	578
Gene::4792	579
Gene::6426	580
Gene::10454	581
Gene::25	582
Gene::7280	583
Gene::4214	584
Gene::10381	585
Gene::3146	586
Gene::5684	587
Gene::7345	588
Gene::10376	589
Gene::4548	590
Gene::6633	591
Gene::6241	592
Gene::10971	593
Gene::10056	594
Gene::2203	595
Gene::275	596
Gene::2161	597
Gene::445	598
Gene::79608	599
Gene::349565	600
Gene::3717	601
Gene::5052	602
Gene::6532	603
Gene::213	604
Gene::573	605
Gene::5625	606
Gene::3354	607
Gene::51520	608
Gene::1373	609
Gene::7052	610
Gene::3551	611
Gene::6197	612
Gene::5520	613
Gene::5683	614
Gene::613	615
Gene::3752	616
Gene::8565	617
Gene::NH14	618
Gene::1384	619
Gene::51179	620
Gene::5265	621
Gene::3749	622
Gene::7879	623
Gene::10382	624
Gene::1387	625
Gene::5499	626
Gene::3308	627
Gene::2100	628
Gene::10097	629
Gene::3043	630
Gene::472	631
Gene::5599	632
Gene::10946	633
Gene::817	634
Gene::4791	635
Gene::5580	636
Gene::5682	637
Gene::6559	638
Gene::2923	639
Gene::3306	640
Gene::224	641
Gene::5605	642
Gene::2261	643
Gene::51477	644
Gene::2806	645
Gene::7536	646
Gene::4193	647
Gene::1854	648
Gene::788	649
Gene::4522	650
Gene::60	651
Gene::283	652
Gene::23193	653
Gene::5092	654
Gene::5111	655
Gene::1020	656
Gene::3939	657
Gene::498	658
Gene::3284	659
Gene::7153	660
Gene::8722	661
Gene::5091	662
Gene::495	663
Gene::7155	664
Gene::4524	665
Gene::3283	666
Gene::4677	667
Gene::4947	668
Gene::4953	669
Gene::113451	670
Gene::623	671
Gene::4946	672
Gene::5268	673
Gene::1382	674
Gene::7051	675
Gene::220	676
Gene::6278	677
Gene::6093	678
Gene::6820	679
Gene::6317	680
Gene::5720	681
Gene::54600	682
Gene::4057	683
Gene::57016	684
Gene::55	685
Gene::12	686
Gene::4199	687
Gene::5650	688
Gene::7053	689
Gene::1890	690
Gene::3034	691
Gene::5004	692
Gene::2266	693
Gene::718	694
Gene::866	695
Gene::5066	696
Gene::200895	697
Gene::5176	698
Gene::3033	699
Gene::8851	700
Gene::4552	701
Gene::2740	702
Gene::54681	703
Gene::2512	704
Gene::3426	705
Gene::1318	706
Gene::51107	707
Gene::3249	708
Gene::9568	709
Gene::189	710
Gene::333	711
Gene::5479	712
Gene::4508	713
Gene::4539	714
Gene::10682	715
Gene::5645	716
Gene::1208	717
Gene::6866	718
Gene::6870	719
Gene::6869	720
Gene::6865	721
Gene::5731	722
Gene::5733	723
Gene::5737	724
Gene::1968	725
Gene::3068	726
Gene::10988	727
Gene::1595	728
Gene::978	729
Gene::6548	730
Gene::2324	731
Gene::3956	732
Gene::54884	733
Gene::5338	734
Gene::5291	735
Gene::1022	736
Gene::7150	737
Gene::6500	738
Gene::5687	739
Gene::112398	740
Gene::5644	741
Gene::3718	742
Gene::7046	743
Gene::826	744
Gene::10499	745
Gene::369	746
Gene::2671	747
Gene::5770	748
Gene::5315	749
Gene::5594	750
Gene::890	751
Gene::11200	752
Gene::1806	753
Gene::1195	754
Gene::6283	755
Gene::5888	756
Gene::841	757
Gene::949	758
Gene::335	759
Gene::336	760
Gene::483	761
Gene::2859	762
Gene::56413	763
Gene::27163	764
Gene::1339	765
Gene::2940	766
Gene::2938	767
Gene::2939	768
Gene::9097	769
Gene::1003	770
Gene::3176	771
Gene::3868	772
Gene::3853	773
Gene::840	774
Gene::983	775
Gene::3856	776
Gene::3852	777
Gene::204	778
Gene::3848	779
Gene::4538	780
Gene::126328	781
Gene::55907	782
Gene::5423	783
Gene::5781	784
Gene::7374	785
Gene::3619	786
Gene::8407	787
Gene::4772	788
Gene::4350	789
Gene::3980	790
Gene::142	791
Gene::9212	792
Gene::10606	793
Gene::11004	794
Gene::5395	795
Gene::136	796
Gene::7165	797
Gene::100	798
Gene::8974	799
Gene::5034	800
Gene::1277	801
Gene::2028	802
Gene::183	803
Gene::130	804
Gene::4985	805
Gene::2770	806
Gene::4986	807
Gene::10723	808
Gene::912	809
Gene::2683	810
Gene::6727	811
Gene::1191	812
Gene::6281	813
Gene::3832	814
Gene::1655	815
Gene::6868	816
Gene::7170	817
Gene::24145	818
Gene::998	819
Gene::140465	820
Gene::6277	821
Gene::6421	822
Gene::2744	823
Gene::3185	824
Gene::197	825
Gene::5868	826
Gene::7168	827
Gene::1728	828
Gene::5879	829
Gene::4326	830
Gene::8170	831
Gene::6275	832
Gene::3857	833
Gene::5802	834
Gene::833	835
Gene::622	836
Gene::1147	837
Gene::3858	838
Gene::7171	839
Gene::3181	840
Gene::10928	841
Gene::3849	842
Gene::3458	843
Gene::1634	844
Gene::3698	845
Gene::6782	846
Gene::1362	847
Gene::4627	848
Gene::79784	849
Gene::10627	850
Gene::6009	851
Gene::3855	852
Gene::3612	853
Gene::53343	854
Gene::3613	855
Gene::59342	856
Gene::6285	857
Gene::210	858
Gene::6777	859
Gene::64175	860
Gene::3155	861
Gene::8659	862
Gene::847	863
Gene::2170	864
Gene::51060	865
Gene::2356	866
Gene::8766	867
Gene::22921	868
Gene::8850	869
Gene::5601	870
Gene::1487	871
Gene::1990	872
Gene::8204	873
Gene::7068	874
Gene::5347	875
Gene::4846	876
Gene::5300	877
Gene::51564	878
Gene::5600	879
Gene::10914	880
Gene::1786	881
Gene::5467	882
Gene::5471	883
Gene::23475	884
Gene::5371	885
Gene::10524	886
Gene::1163	887
Gene::331	888
Gene::3945	889
Gene::2862	890
Gene::2692	891
Gene::5948	892
Gene::10901	893
Gene::7276	894
Gene::3938	895
Gene::7421	896
Gene::90	897
Gene::3075	898
Gene::7376	899
Gene::8013	900
Gene::387266	901
Gene::250	902
Gene::43	903
Gene::2475	904
Gene::10726	905
Gene::823	906
Gene::7465	907
Gene::5688	908
Gene::598	909
Gene::8904	910
Gene::2891	911
Gene::2495	912
Gene::4967	913
Gene::481	914
Gene::64127	915
Gene::51706	916
Gene::10157	917
Gene::4696	918
Gene::5096	919
Gene::4257	920
Gene::10632	921
Gene::4259	922
Gene::2743	923
Gene::1136	924
Gene::10243	925
Gene::2892	926
Gene::2556	927
Gene::8029	928
Gene::7356	929
Gene::2694	930
Gene::3958	931
Gene::2638	932
Gene::501	933
Gene::7453	934
Gene::30	935
Gene::79587	936
Gene::160287	937
Gene::25824	938
Gene::51022	939
Gene::51380	940
Gene::301	941
Gene::54677	942
Gene::11034	943
Gene::4353	944
Gene::241	945
Gene::6279	946
Gene::1991	947
Gene::1356	948
Gene::653509	949
Gene::6441	950
Gene::9468	951
Gene::58	952
Gene::59	953
Gene::5130	954
Gene::154807	955
Gene::151	956
Gene::886	957
Gene::887	958
Gene::5465	959
Gene::10062	960
Gene::2168	961
Gene::3276	962
Gene::358	963
Gene::8503	964
Gene::9446	965
Gene::3948	966
Gene::9973	967
Gene::4706	968
Gene::2098	969
Gene::2805	970
Gene::3358	971
Gene::10247	972
Gene::624	973
Gene::92483	974
Gene::2950	975
Gene::51601	976
Gene::23549	977
Gene::2653	978
Gene::8833	979
Gene::1192	980
Gene::7001	981
Gene::3418	982
Gene::8566	983
Gene::79154	984
Gene::4329	985
Gene::5236	986
Gene::5972	987
Gene::4074	988
Gene::5973	989
Gene::56901	990
Gene::57118	991
Gene::5164	992
Gene::1841	993
Gene::51478	994
Gene::5352	995
Gene::8883	996
Gene::9963	997
Gene::10016	998
Gene::3861	999
Gene::5241	1000
Gene::128	1001
Gene::5775	1002
Gene::2101	1003
Gene::22949	1004
Gene::2155	1005
Gene::2152	1006
Gene::2677	1007
Gene::116085	1008
Gene::4718	1009
Gene::4712	1010
Gene::4731	1011
Gene::715	1012
Gene::716	1013
Gene::713	1014
Gene::5105	1015
Gene::7025	1016
Gene::5916	1017
Gene::547	1018
Gene::5452	1019
Gene::9971	1020
Gene::91	1021
Gene::9970	1022
Gene::8856	1023
Gene::4306	1024
Gene::3486	1025
Gene::5290	1026
Gene::57172	1027
Gene::2934	1028
Gene::2904	1029
Gene::7533	1030
Gene::3667	1031
Gene::9266	1032
Gene::9265	1033
Gene::1111	1034
Gene::6424	1035
Gene::3697	1036
Gene::5159	1037
Gene::334	1038
Gene::1436	1039
Gene::7372	1040
Gene::3562	1041
Gene::95	1042
Gene::4843	1043
Gene::29968	1044
Gene::26013	1045
Gene::84790	1046
Gene::6817	1047
Gene::8467	1048
Gene::388697	1049
Gene::5165	1050
Gene::29920	1051
Gene::5831	1052
Gene::6238	1053
Gene::10455	1054
Gene::487	1055
Gene::476	1056
Gene::8880	1057
Gene::10093	1058
Gene::5166	1059
Gene::3189	1060
Gene::4629	1061
Gene::50809	1062
Gene::3295	1063
Gene::435	1064
Gene::7357	1065
Gene::6574	1066
Gene::2595	1067
Gene::994	1068
Gene::9261	1069
Gene::4921	1070
Gene::2901	1071
Gene::269	1072
Gene::5210	1073
Gene::4301	1074
Gene::79090	1075
Gene::58485	1076
Gene::58190	1077
Gene::126003	1078
Gene::27095	1079
Gene::122553	1080
Gene::6339	1081
Gene::26225	1082
Gene::1612	1083
Gene::375	1084
Gene::6795	1085
Gene::5409	1086
Gene::23408	1087
Gene::6352	1088
Gene::53944	1089
Gene::9817	1090
Gene::6303	1091
Gene::7454	1092
Gene::3576	1093
Gene::347733	1094
Gene::7317	1095
Gene::5151	1096
Gene::6035	1097
Gene::814	1098
Gene::5602	1099
Gene::80854	1100
Gene::6347	1101
Gene::1666	1102
Gene::5516	1103
Gene::5321	1104
Gene::71	1105
Gene::66002	1106
Gene::3060	1107
Gene::56953	1108
Gene::3786	1109
Gene::6037	1110
Gene::9453	1111
Gene::10599	1112
Gene::123263	1113
Gene::285242	1114
Gene::7048	1115
Gene::7525	1116
Gene::11253	1117
Gene::170572	1118
Gene::2548	1119
Gene::4319	1120
Gene::8703	1121
Gene::2044	1122
Gene::345274	1123
Gene::6890	1124
Gene::6567	1125
Gene::87	1126
Gene::5224	1127
Gene::2395	1128
Gene::5660	1129
Gene::10468	1130
Gene::2280	1131
Gene::5723	1132
Gene::205	1133
Gene::55577	1134
Gene::7298	1135
Gene::471	1136
Gene::119391	1137
Gene::203	1138
Gene::200909	1139
Gene::217	1140
Gene::2841	1141
Gene::54575	1142
Gene::2947	1143
Gene::3704	1144
Gene::8200	1145
Gene::10105	1146
Gene::644	1147
Gene::5579	1148
Gene::64805	1149
Gene::208	1150
Gene::10390	1151
Gene::2717	1152
Gene::27430	1153
Gene::6583	1154
Gene::2875	1155
Gene::5898	1156
Gene::56605	1157
Gene::6720	1158
Gene::1950	1159
Gene::5816	1160
Gene::190	1161
Gene::8398	1162
Gene::1024	1163
Gene::4544	1164
Gene::9563	1165
Gene::8802	1166
Gene::2941	1167
Gene::2952	1168
Gene::815	1169
Gene::818	1170
Gene::4143	1171
Gene::2762	1172
Gene::2582	1173
Gene::4144	1174
Gene::7264	1175
Gene::5530	1176
Gene::3269	1177
Gene::8513	1178
Gene::6948	1179
Gene::79001	1180
Gene::26229	1181
Gene::10188	1182
Gene::3055	1183
Gene::8411	1184
Gene::4915	1185
Gene::10461	1186
Gene::2167	1187
Gene::238	1188
Gene::8399	1189
Gene::81027	1190
Gene::84706	1191
Gene::590	1192
Gene::384	1193
Gene::383	1194
Gene::40	1195
Gene::782	1196
Gene::784	1197
Gene::773	1198
Gene::55304	1199
Gene::1140	1200
Gene::5742	1201
Gene::5740	1202
Gene::1760	1203
Gene::3746	1204
Gene::3190	1205
Gene::816	1206
Gene::403	1207
Gene::1103	1208
Gene::6531	1209
Gene::6821	1210
Gene::1716	1211
Gene::2902	1212
Gene::1137	1213
Gene::6096	1214
Gene::6470	1215
Gene::5306	1216
Gene::2244	1217
Gene::10724	1218
Gene::94	1219
Gene::9332	1220
Gene::2593	1221
Gene::9397	1222
Gene::3074	1223
Gene::8665	1224
Gene::NH22	1225
Gene::7084	1226
Gene::373156	1227
Gene::51067	1228
Gene::51727	1229
Gene::462	1230
Gene::23395	1231
Gene::8803	1232
Gene::2232	1233
Gene::57505	1234
Gene::118881	1235
Gene::5029	1236
Gene::4598	1237
Gene::6391	1238
Gene::54935	1239
Gene::57591	1240
Gene::23761	1241
Gene::9497	1242
Gene::80222	1243
Gene::79661	1244
Gene::7422	1245
Gene::3421	1246
Gene::1198	1247
Gene::1509	1248
Gene::9	1249
Gene::89845	1250
Gene::51181	1251
Gene::5050	1252
Gene::4779	1253
Gene::30833	1254
Gene::23576	1255
Gene::27032	1256
Gene::6560	1257
Gene::1613	1258
Gene::4758	1259
Gene::2729	1260
Gene::51426	1261
Gene::2030	1262
Gene::7272	1263
Gene::670	1264
Gene::1455	1265
Gene::290	1266
Gene::317	1267
Gene::280	1268
Gene::7296	1269
Gene::9475	1270
Gene::2237	1271
Gene::51174	1272
Gene::7389	1273
Gene::1241	1274
Gene::5875	1275
Gene::6609	1276
Gene::2050	1277
Gene::10572	1278
Gene::3290	1279
Gene::6751	1280
Gene::6750	1281
Gene::6755	1282
Gene::90134	1283
Gene::51762	1284
Gene::2263	1285
Gene::350	1286
Gene::3700	1287
Gene::2954	1288
Gene::11188	1289
Gene::5979	1290
Gene::610	1291
Gene::212	1292
Gene::6506	1293
Gene::2639	1294
Gene::567	1295
Gene::2516	1296
Gene::1814	1297
Gene::7010	1298
Gene::5950	1299
Gene::6280	1300
Gene::873	1301
Gene::5791	1302
Gene::26275	1303
Gene::2550	1304
Gene::1815	1305
Gene::3791	1306
Gene::153	1307
Gene::6300	1308
Gene::1144	1309
Gene::8529	1310
Gene::8570	1311
Gene::7275	1312
Gene::1465	1313
Gene::325	1314
Gene::27036	1315
Gene::2321	1316
Gene::6578	1317
Gene::4582	1318
Gene::3561	1319
Gene::9312	1320
Gene::4130	1321
Gene::79184	1322
Gene::3643	1323
Gene::10019	1324
Gene::1132	1325
Gene::7535	1326
Gene::831	1327
Gene::3780	1328
Gene::2048	1329
Gene::3702	1330
Gene::5047	1331
Gene::586	1332
Gene::219	1333
Gene::10465	1334
Gene::6513	1335
Gene::5686	1336
Gene::5902	1337
Gene::6897	1338
Gene::16	1339
Gene::1656	1340
Gene::4282	1341
Gene::6723	1342
Gene::5216	1343
Gene::5690	1344
Gene::52	1345
Gene::7791	1346
Gene::353	1347
Gene::521	1348
Gene::5478	1349
Gene::1511	1350
Gene::5689	1351
Gene::5694	1352
Gene::10268	1353
Gene::54107	1354
Gene::54963	1355
Gene::7371	1356
Gene::834	1357
Gene::6095	1358
Gene::279	1359
Gene::819	1360
Gene::3934	1361
Gene::3737	1362
Gene::34	1363
Gene::7923	1364
Gene::79731	1365
Gene::5188	1366
Gene::4594	1367
Gene::3029	1368
Gene::4200	1369
Gene::3420	1370
Gene::6570	1371
Gene::10797	1372
Gene::5832	1373
Gene::513	1374
Gene::1329	1375
Gene::55699	1376
Gene::10352	1377
Gene::3735	1378
Gene::2746	1379
Gene::36	1380
Gene::1791	1381
Gene::23468	1382
Gene::2903	1383
Gene::2895	1384
Gene::4023	1385
Gene::10840	1386
Gene::5702	1387
Gene::4543	1388
Gene::1234	1389
Gene::150	1390
Gene::21	1391
Gene::4489	1392
Gene::59340	1393
Gene::53637	1394
Gene::54331	1395
Gene::6752	1396
Gene::1268	1397
Gene::6753	1398
Gene::2864	1399
Gene::3356	1400
Gene::6509	1401
Gene::1977	1402
Gene::6999	1403
Gene::11212	1404
Gene::26253	1405
Gene::3782	1406
Gene::10423	1407
Gene::3736	1408
Gene::6505	1409
Gene::6554	1410
Gene::NH16	1411
Gene::7056	1412
Gene::785	1413
Gene::3957	1414
Gene::4134	1415
Gene::1456	1416
Gene::1429	1417
Gene::9344	1418
Gene::23450	1419
Gene::7097	1420
Gene::10728	1421
Gene::5292	1422
Gene::5695	1423
Gene::8140	1424
Gene::216	1425
Gene::5685	1426
Gene::221	1427
Gene::5443	1428
Gene::2645	1429
Gene::124583	1430
Gene::55584	1431
Gene::1545	1432
Gene::55244	1433
Gene::51109	1434
Gene::4245	1435
Gene::50814	1436
Gene::2697	1437
Gene::1311	1438
Gene::475	1439
Gene::11157	1440
Gene::2339	1441
Gene::10846	1442
Gene::652	1443
Gene::5957	1444
Gene::836	1445
Gene::2492	1446
Gene::50484	1447
Gene::9367	1448
Gene::1181	1449
Gene::875	1450
Gene::11144	1451
Gene::763	1452
Gene::2235	1453
Gene::2628	1454
Gene::64902	1455
Gene::23461	1456
Gene::3965	1457
Gene::5787	1458
Gene::5753	1459
Gene::3827	1460
Gene::10135	1461
Gene::5911	1462
Gene::55851	1463
Gene::80310	1464
Gene::56616	1465
Gene::378	1466
Gene::223	1467
Gene::9945	1468
Gene::4907	1469
Gene::112849	1470
Gene::5444	1471
Gene::1577	1472
Gene::6564	1473
Gene::2678	1474
Gene::3778	1475
Gene::735	1476
Gene::7436	1477
Gene::540	1478
Gene::10673	1479
Gene::538	1480
Gene::116	1481
Gene::4318	1482
Gene::64386	1483
Gene::2006	1484
Gene::6406	1485
Gene::4069	1486
Gene::732	1487
Gene::4314	1488
Gene::51734	1489
Gene::2135	1490
Gene::3614	1491
Gene::9836	1492
Gene::100529063	1493
Gene::3763	1494
Gene::64499	1495
Gene::4258	1496
Gene::493869	1497
Gene::8879	1498
Gene::629	1499
Gene::100293534	1500
Gene::1675	1501
Gene::51327	1502
Gene::5696	1503
Gene::6697	1504
Gene::124	1505
Gene::6517	1506
Gene::39	1507
Gene::1723	1508
Gene::1244	1509
Gene::4313	1510
Gene::774	1511
Gene::1889	1512
Gene::6515	1513
Gene::152	1514
Gene::6927	1515
Gene::112483	1516
Gene::3206	1517
Gene::3291	1518
Gene::5267	1519
