Compound::DB05855	158
Gene::drugbank:BE0003971	159
Gene::drugbank:BE0004211	160
Compound::MESH:C480342	161
Gene::18514	162
Gene::10367	163
Disease::MESH:C535953	164
Gene::21335	165
Gene::100008924	166
Gene::117273	167
Compound::MESH:C076145	168
Compound::MESH:C082152	169
Compound::DB11420	170
Gene::100054739	171
Gene::64639	172
Gene::79581	173
Compound::DB01456	174
Compound::DB05120	175
Gene::29128	176
Gene::1118	177
Gene::161198	178
Disease::MESH:C535943	179
Compound::DB03507	180
Compound::DB12027	181
Compound::CHEBI:73913	182
Compound::MESH:C060213	183
Gene::drugbank:BE0009239	184
Compound::DB13046	185
Gene::317676	186
Gene::100037546	187
Gene::280946	188
Compound::MESH:C076207	189
Compound::MESH:C484309	190
Gene::301252	191
Gene::84981	192
Compound::DB01467	193
Gene::369	194
Gene::14629	195
Gene::10008	196
Gene::53347	197
Gene::810	198
Compound::MESH:C079106	199
Compound::DB12693	200
Compound::MESH:C066059	201
Gene::3964	202
Disease::MESH:D007579	203
Disease::MESH:D003003	204
Compound::DB01835	205
Gene::14128	206
Gene::100750246	207
Compound::DB13233	208
Disease::MESH:C535978	209
Compound::MESH:C120440	210
Compound::DB00941	211
Gene::50558	212
Compound::DB06495	213
Gene::drugbank:BE0001371	214
Gene::69550	215
Compound::DB02465	216
Gene::831201	217
Gene::100759460	218
Gene::29595	219
Gene::drugbank:BE0001397	220
Compound::DB00882	221
Compound::DB08194	222
Disease::MESH:C566112	223
Gene::18861	224
Gene::851998	225
Gene::54615	226
Compound::MESH:C028189	227
Gene::70417	228
Gene::4137	229
Gene::875581	230
Gene::398581	231
Compound::MESH:C092985	232
Gene::227325	233
Gene::8792	234
Gene::399342	235
Gene::53407	236
Gene::100861224	237
Gene::20350	238
Gene::29179	239
Compound::MESH:C007175	240
Gene::109711	241
Gene::16912	242
Compound::MESH:C568289	243
Compound::DB07496	244
Compound::MESH:C001770	245
Gene::drugbank:BE0002795	246
Compound::DB07125	247
Gene::139341	248
Compound::DB09257	249
Gene::100314031	250
Gene::6783	251
Disease::MESH:D002532	252
Gene::525	253
Gene::4117	254
Gene::200350	255
Compound::DB12766	256
Gene::406917	257
Compound::MESH:C120979	258
Gene::107819427	259
Compound::DB01369	260
Compound::DB13211	261
Compound::DB11792	262
Compound::MESH:C002569	263
Compound::CHEBI:17246	264
Gene::12741	265
Gene::25398	266
Gene::14265	267
Gene::14256	268
Disease::MESH:D012173	269
Compound::MESH:C024564	270
Gene::4240936	271
Gene::420332	272
Compound::MESH:C007164	273
Gene::361338	274
Compound::MESH:C022871	275
Compound::DB06893	276
Gene::7186	277
Disease::MESH:C538424	278
Disease::MESH:D001998	279
Gene::177	280
Compound::DB00961	281
Gene::9361	282
Gene::17978	283
Gene::282	284
Compound::MESH:C524251	285
Compound::DB04798	286
Compound::MESH:D017886	287
Gene::8241	288
Gene::850968	289
Compound::MESH:C524573	290
Compound::MESH:C579800	291
Disease::MESH:D007011	292
Compound::MESH:C092660	293
Compound::MESH:C423914	294
Compound::DB08618	295
Gene::110789	296
Disease::MESH:D049914	297
Disease::MESH:D014565	298
Compound::MESH:C011142	299
Gene::379053	300
Gene::20532	301
Compound::DB12245	302
Gene::4594	303
Compound::DB00165	304
Gene::9121228	305
Compound::MESH:D010703	306
Disease::MESH:D007718	307
Gene::57492	308
Compound::DB03095	309
Gene::300242	310
Compound::MESH:C554899	311
Gene::11957	312
Gene::drugbank:BE0002663	313
Disease::MESH:D010185	314
Compound::DB03850	315
Gene::59295	316
Compound::DB07337	317
Compound::DB08454	318
Compound::MESH:D000678	319
Gene::100145903	320
Disease::MESH:D004404	321
Gene::266690	322
Gene::100033948	323
Gene::drugbank:BE0003955	324
Gene::drugbank:BE0001294	325
Gene::407109	326
Disease::MESH:D003966	327
Compound::MESH:C490727	328
Gene::98758	329
Gene::414508	330
Compound::CHEBI:16134	331
Compound::CHEBI:17615	332
Gene::29171	333
Compound::DB13578	334
Compound::DB03336	335
Compound::DB00292	336
Compound::MESH:C093340	337
Gene::1490007	338
Gene::3127	339
Compound::DB06816	340
Gene::15170	341
Compound::DB06228	342
Gene::drugbank:BE0004808	343
Gene::51214	344
Compound::DB00468	345
Compound::DB04455	346
Gene::2741	347
Gene::16994	348
Gene::56521	349
Gene::55872	350
Gene::55246	351
Gene::28444	352
Gene::493804	353
Compound::CHEBI:61377	354
Disease::MESH:C537288	355
Disease::MESH:C535314	356
Gene::59304	357
Compound::DB08105	358
Gene::72961	359
Gene::56431	360
Disease::MESH:C536492	361
Compound::MESH:D014409	362
Compound::DB00931	363
Gene::281010	364
Compound::MESH:C000595926	365
Disease::MESH:D014526	366
Compound::CHEBI:37894	367
Gene::362844	368
Disease::MESH:D013734	369
Compound::DB02270	370
Disease::MESH:C563897	371
Gene::18391	372
Gene::17123	373
Compound::DB11040	374
Compound::DB07997	375
Gene::89782	376
Compound::MESH:D003548	377
Gene::51668	378
Gene::57491	379
Compound::MESH:C507425	380
Gene::101829268	381
Gene::5185	382
Gene::149233	383
Gene::386587	384
Compound::DB13405	385
Gene::66197	386
Gene::3060	387
Gene::774	388
Compound::DB04869	389
Gene::drugbank:BE0001490	390
Compound::MESH:D019269	391
Gene::83417	392
Gene::1650	393
Compound::MESH:D013261	394
Compound::MESH:C408472	395
Compound::DB12326	396
Gene::728226	397
Gene::60630	398
Gene::500985	399
Gene::4036073	400
Compound::DB01951	401
Gene::drugbank:BE0001799	402
Gene::6917	403
Gene::29126;5133	404
Compound::DB09345	405
Disease::MESH:D010954	406
Gene::554197	407
Gene::100009115	408
Disease::MESH:C535526	409
Gene::23400	410
Gene::55985	411
Gene::drugbank:BE0001784	412
Gene::drugbank:BE0005582	413
Compound::MESH:C067635	414
Gene::18071	415
Gene::4549	416
Gene::164684	417
Disease::MESH:D010190	418
Compound::DB12930	419
Gene::10395	420
Gene::17833	421
Compound::MESH:C549055	422
Compound::DB03759	423
Disease::MESH:D011842	424
Gene::57730	425
Gene::854407	426
Gene::548064	427
Gene::850445	428
Compound::DB06157	429
Compound::CHEBI:26739	430
Compound::DB02294	431
Gene::100732974	432
Compound::CHEBI:23995	433
Compound::DB04593	434
Gene::26047	435
Gene::11512	436
Gene::3859	437
Compound::MESH:C043243	438
Compound::DB05688	439
Compound::MESH:C496827	440
Gene::12509	441
Compound::MESH:D002266	442
Gene::4166	443
Gene::drugbank:BE0002173	444
Gene::57531	445
Gene::22927	446
Gene::574501	447
Gene::25075	448
Compound::CHEBI:35497	449
Gene::10891	450
Gene::367562	451
Gene::23522	452
Gene::243961	453
Gene::drugbank:BE0001282	454
Compound::DB08970	455
Compound::MESH:C466913	456
Disease::MESH:D016868	457
Gene::1209	458
Disease::MESH:D019320	459
Gene::100344271	460
Gene::611	461
Disease::MESH:D012806	462
Gene::667742	463
Gene::11487	464
Compound::DB01804	465
Compound::DB07430	466
Compound::DB09130	467
Compound::DB12555	468
Gene::227326	469
Compound::MESH:C071542	470
Compound::DB07165	471
Gene::100135576	472
Gene::820457	473
Gene::drugbank:BE0001780	474
Compound::DB02848	475
Gene::78892	476
Compound::DB10962	477
Gene::393543	478
Gene::51115	479
Gene::drugbank:BE0001652	480
Gene::494324	481
Gene::5284	482
Gene::834961	483
Gene::560	484
Gene::10808	485
Gene::824340	486
Compound::DB02813	487
Gene::840522	488
Compound::DB08952	489
Disease::MESH:D053206	490
Compound::MESH:C093924	491
Gene::222658	492
Gene::8924	493
Gene::443406	494
Compound::DB06987	495
Gene::835969	496
Gene::856484	497
Gene::drugbank:BE0009747	498
Disease::MESH:D014353	499
Gene::84864	500
Compound::DB03034	501
Compound::MESH:C086910	502
Gene::494323	503
Gene::54904	504
Gene::5798	505
Gene::378972	506
Compound::DB11342	507
Compound::MESH:C007633	508
Gene::100132417	509
Compound::DB07193	510
Gene::drugbank:BE0002995	511
Gene::11128	512
Disease::MESH:D012175	513
Compound::CHEBI:50099	514
Gene::1977	515
Gene::40149	516
Gene::48448	517
Gene::396145	518
Gene::3685	519
Gene::7572	520
Gene::8803	521
Disease::MESH:D059325	522
Compound::MESH:C010285	523
Disease::MESH:D060725	524
Disease::MESH:D000417	525
Gene::55128	526
Disease::MESH:D009920	527
Compound::MESH:C079020	528
Gene::443409	529
Compound::DB00761	530
Gene::8893	531
Gene::11346	532
Disease::MESH:D007691	533
Compound::CHEBI:35478	534
Gene::51151	535
Compound::MESH:C497857	536
Disease::MESH:D020953	537
Gene::25728	538
Compound::MESH:C093905	539
Gene::14723	540
Gene::14013	541
Gene::39443	542
Gene::58974	543
Disease::MESH:D002145	544
Compound::MESH:C560328	545
Gene::173073	546
Compound::DB06725	547
Gene::23096	548
Gene::192236	549
Compound::MESH:C436643	550
Compound::MESH:C552409	551
Compound::MESH:C005799	552
Gene::13051	553
Gene::56491	554
Gene::179235	555
Gene::10318	556
Gene::105931605	557
Gene::852902	558
Gene::101839822	559
Gene::3077460	560
Gene::84620	561
Compound::DB01972	562
Gene::399328	563
Gene::23671	564
Gene::101122940	565
Gene::drugbank:BE0003166	566
Compound::CHEBI:46761	567
Gene::20103	568
Compound::DB02207	569
Compound::MESH:C057774	570
Gene::9045	571
Gene::834133	572
Gene::1238709	573
Gene::71296	574
Compound::DB02970	575
Compound::DB03452	576
Gene::drugbank:BE0002737	577
Gene::7386	578
Gene::53897	579
Compound::DB09141	580
Disease::MESH:C537431	581
Gene::13716	582
Gene::18826	583
Gene::93671	584
Compound::MESH:C052991	585
Gene::26871	586
Compound::CHEBI:38686	587
Compound::DB05475	588
Compound::DB02262	589
Gene::79960	590
Gene::333329	591
Gene::295144	592
Compound::DB00161	593
Compound::MESH:D019301	594
Gene::92745	595
Gene::16478	596
Gene::100037673	597
Disease::MESH:D034062	598
Compound::DB03470	599
Gene::28589	600
Compound::DB05171	601
Compound::MESH:C478485	602
Gene::25634	603
Gene::447718	604
Gene::172890	605
Compound::MESH:C028934	606
Compound::MESH:C036089	607
Gene::155012	608
Compound::MESH:C017501	609
Gene::drugbank:BE0001797	610
Gene::1078333	611
Gene::10871	612
Gene::236733	613
Compound::MESH:C533410	614
Gene::1141	615
Compound::DB00738	616
Gene::19131	617
Gene::403813	618
Gene::11314	619
Gene::2893	620
Gene::855907	621
Compound::MESH:C477203	622
Compound::MESH:C027979	623
Gene::12457	624
Compound::DB02480	625
Gene::19419	626
Compound::MESH:C025984	627
Gene::5333	628
Gene::114589	629
Gene::176240	630
Disease::MESH:C567091	631
Gene::57291	632
Compound::CHEBI:37926	633
Compound::DB11688	634
Gene::10016	635
Compound::DB01439	636
Gene::403042	637
Compound::CHEBI:53460	638
Gene::56934	639
Gene::79608	640
Gene::1187	641
Compound::CHEBI:3512	642
Compound::MESH:C064874	643
Disease::MESH:D059249	644
Gene::94103	645
Disease::MESH:D008175	646
Gene::20975	647
Gene::51004	648
Compound::DB03374	649
Gene::281416	650
Gene::55572	651
Gene::734398	652
Compound::DB01839	653
Gene::14103	654
Gene::drugbank:BE0002472	655
Disease::MESH:D000380	656
Compound::MESH:D052246	657
Gene::140685	658
Gene::15185	659
Disease::MESH:C535700	660
Gene::116372	661
Disease::MESH:D002180	662
Gene::18377	663
Gene::55591	664
Gene::69592	665
Compound::MESH:D028441	666
Compound::MESH:D011075	667
Gene::79430	668
Compound::MESH:C522924	669
Disease::MESH:C537093	670
Gene::281249	671
Compound::DB07208	672
Gene::drugbank:BE0001933	673
Gene::drugbank:BE0008655	674
Gene::57804	675
Compound::CHEBI:6549	676
Gene::14714	677
Gene::235587	678
Gene::4604	679
Gene::7011598	680
Gene::79246	681
Compound::DB01483	682
Gene::1490006	683
Gene::644079	684
Disease::MESH:C538053	685
Gene::24063	686
Gene::23243	687
Gene::68393	688
Gene::18158	689
Gene::100314000	690
Gene::373752	691
Gene::drugbank:BE0003720	692
Disease::MESH:D004612	693
Compound::MESH:C000519	694
Compound::MESH:C515425	695
Compound::DB11988	696
Disease::MESH:C537775	697
Disease::MESH:C536801	698
Gene::64123	699
Gene::711347	700
Compound::DB10715	701
Gene::25703	702
Gene::4908	703
Gene::165140	704
Disease::MESH:D003244	705
Compound::MESH:C544694	706
Gene::1261	707
Gene::260431	708
Gene::824112	709
Compound::MESH:C488846	710
Compound::MESH:C524672	711
Compound::DB15171	712
Compound::CHEBI:9561	713
Gene::3772576	714
Gene::159	715
Compound::MESH:D059805	716
Gene::100506119	717
Disease::MESH:C538353	718
Gene::100049006	719
Compound::DB00437	720
Gene::drugbank:BE0009189	721
Compound::MESH:C029624	722
Gene::20844	723
Compound::DB06749	724
Gene::5879	725
Gene::360975	726
Gene::drugbank:BE0009345	727
Disease::MESH:C565706	728
Compound::MESH:C554738	729
Compound::DB13903	730
Compound::DB01284	731
Compound::MESH:C010654	732
Compound::MESH:C008170	733
Gene::2864	734
Disease::MESH:C562858	735
Gene::23992	736
Compound::DB01748	737
Compound::DB05708	738
Gene::494568	739
Gene::5434	740
Gene::5105	741
Gene::22003	742
Gene::124	743
Compound::DB06412	744
Compound::DB02429	745
Compound::MESH:C073266	746
Gene::54739	747
Compound::MESH:C503983	748
Compound::MESH:D011107	749
Compound::MESH:C094142	750
Compound::MESH:C419502	751
Gene::835397	752
Gene::113992;154516	753
Compound::DB09103	754
Gene::55662	755
Disease::MESH:C537423	756
Gene::22807	757
Gene::13087	758
Disease::MESH:D001859	759
Gene::54443	760
Compound::MESH:C005503	761
Compound::MESH:C110629	762
Disease::MESH:C565008	763
Gene::25317	764
Compound::MESH:C005828	765
Compound::DB06058	766
Compound::DB07922	767
Gene::2563	768
Gene::drugbank:BE0001895	769
Disease::MESH:D011146	770
Disease::MESH:D007184	771
Gene::8128	772
Gene::853632	773
Disease::MESH:D003449	774
Gene::8437	775
Compound::MESH:C524112	776
Compound::MESH:C069868	777
Gene::drugbank:BE0002977	778
Gene::10953	779
Gene::445341	780
Gene::84604	781
Gene::25831	782
Compound::MESH:C530802	783
Gene::170744	784
Compound::MESH:C530596	785
Gene::11149	786
Compound::MESH:D010975	787
Compound::DB07101	788
Gene::drugbank:BE0002675	789
Compound::DB00016	790
Gene::397036	791
Compound::DB00487	792
Gene::22785	793
Compound::DB14707	794
Gene::12286	795
Compound::DB00465	796
Gene::58189	797
Compound::MESH:D059808	798
Compound::DB02441	799
Gene::12478	800
Gene::101162413	801
Gene::854504	802
Gene::22341	803
Gene::5746	804
Compound::MESH:C492953	805
Gene::14571	806
Gene::24605	807
Compound::DB07426	808
Disease::MESH:D006475	809
Compound::MESH:C036837	810
Gene::100534490	811
Compound::MESH:C528271	812
Gene::282325	813
Compound::MESH:C025313	814
Gene::444990	815
Compound::DB01344	816
Gene::10270	817
Gene::34119	818
Compound::MESH:C006500	819
Compound::DB00598	820
Compound::MESH:C414029	821
Compound::DB13430	822
Gene::24259	823
Disease::MESH:D013915	824
Gene::22032	825
Gene::6323	826
Gene::362572	827
Gene::9531	828
Compound::DB04190	829
Gene::543190	830
Gene::43767	831
Gene::drugbank:BE0009204	832
Compound::MESH:C532453	833
Gene::drugbank:BE0003878	834
Gene::15531	835
Gene::281365	836
Gene::13009	837
Gene::269800	838
Gene::79800	839
Gene::851639	840
Disease::MESH:D002534	841
Compound::DB00126	842
Gene::3643	843
Disease::MESH:C538420	844
Gene::11796	845
Compound::MESH:C425780	846
Gene::73750	847
Gene::1823	848
Compound::MESH:C551536	849
Compound::DB09205	850
Gene::7862	851
Compound::CHEBI:9505	852
Gene::drugbank:BE0003337	853
Gene::117019	854
Compound::MESH:C044463	855
Compound::MESH:C555529	856
Compound::DB00239	857
Compound::DB00918	858
Gene::12549	859
Gene::28905	860
Gene::59272	861
Gene::89868	862
Gene::8667	863
Compound::MESH:C008542	864
Gene::4659	865
Gene::26419;26420	866
Gene::38559	867
Gene::114105	868
Compound::DB08465	869
Compound::MESH:C475919	870
Gene::442907	871
Gene::170567	872
Gene::18099	873
Gene::107316281	874
Gene::55022	875
Compound::CHEBI:29234	876
Gene::18024	877
Gene::20349	878
Gene::3240	879
Compound::DB08940	880
Gene::18550	881
Gene::94246	882
Gene::20229	883
Gene::8661	884
Gene::100009396	885
Gene::12628	886
Gene::drugbank:BE0001940	887
Gene::427635	888
Disease::MESH:C535838	889
Gene::442896	890
Gene::414344	891
Gene::2722	892
Gene::260115	893
Compound::MESH:C059975	894
Compound::MESH:C047768	895
Disease::MESH:D050010	896
Gene::4509	897
Compound::DB00385	898
Compound::DB11767	899
Gene::8483	900
Gene::16828	901
Gene::31902	902
Gene::13609	903
Disease::MESH:D003881	904
Gene::362519	905
Disease::MESH:C564747	906
Gene::55655	907
Disease::MESH:C538115	908
Compound::MESH:C551241	909
Gene::252885	910
Gene::100302739	911
Compound::MESH:C120578	912
Gene::58495	913
Gene::366568	914
Compound::DB04863	915
Gene::853748	916
Gene::172137	917
Gene::818264	918
Compound::MESH:C002534	919
Gene::4891	920
Compound::DB11133	921
Gene::100718309	922
Compound::MESH:C099158	923
Gene::100126313	924
Compound::MESH:C510365	925
Gene::388121	926
Compound::DB05177	927
Gene::6340	928
Compound::DB04951	929
Gene::306782	930
Gene::5366	931
Compound::MESH:C019215	932
Gene::9265	933
Compound::MESH:C571455	934
Disease::MESH:D020820	935
Gene::171143	936
Compound::DB03364	937
Gene::25023	938
Gene::drugbank:BE0001232	939
Gene::drugbank:BE0001566	940
Compound::CHEBI:71504	941
Gene::524530	942
Gene::539241	943
Compound::MESH:C120149	944
Disease::MESH:C538041	945
Gene::10661	946
Compound::DB07096	947
Gene::253260	948
Compound::DB11443	949
Compound::MESH:D011886	950
Compound::DB13708	951
Compound::DB14499	952
Gene::24888	953
Compound::DB11710	954
Gene::100327329	955
Disease::MESH:D005889	956
Compound::DB03226	957
Disease::OMIM:303800	958
Compound::DB11389	959
Compound::MESH:C020711	960
Gene::4036	961
Compound::DB04973	962
Gene::12795	963
Gene::6000	964
Compound::DB08541	965
Disease::MESH:D005489	966
Compound::DB04418	967
Compound::CHEBI:28824	968
Gene::57128	969
Disease::MESH:C536604	970
Disease::MESH:D013280	971
Gene::drugbank:BE0004359	972
Gene::24218	973
Compound::DB07197	974
Compound::DB00268	975
Disease::MESH:C564777	976
Gene::32115	977
Compound::DB13950	978
Gene::7053	979
Compound::DB08584	980
Gene::388630	981
Gene::34350	982
Compound::CHEBI:15429	983
Gene::drugbank:BE0004130	984
Gene::16391	985
Gene::100302217	986
Gene::100652853	987
Compound::MESH:C539459	988
Compound::MESH:D014238	989
Gene::2939	990
Disease::MESH:D005756	991
Gene::14062	992
Gene::56919	993
Gene::112235	994
Gene::11070	995
Compound::MESH:C057536	996
Compound::CHEBI:26523	997
Gene::2086	998
Gene::58954	999
Gene::56901	1000
Gene::5949	1001
Gene::drugbank:BE0001398	1002
Gene::100616180	1003
Gene::20361	1004
Compound::DB06888	1005
Gene::drugbank:BE0003760	1006
Gene::854855	1007
Compound::DB07623	1008
Gene::779100	1009
Compound::MESH:C024393	1010
Compound::DB07246	1011
Gene::27243	1012
Gene::100142685	1013
Gene::107763364	1014
Gene::54458	1015
Compound::MESH:C090860	1016
Compound::DB07669	1017
Gene::66797	1018
Gene::1234	1019
Compound::CHEBI:50264	1020
Disease::MESH:D012563	1021
Gene::317663	1022
Compound::DB06395	1023
Disease::MESH:C535646	1024
Gene::103889	1025
Gene::140767	1026
Gene::18423	1027
Compound::DB13192	1028
Disease::MESH:D056587	1029
Gene::335799	1030
Compound::DB01271	1031
Compound::DB00080	1032
Compound::MESH:C507090	1033
Gene::74343	1034
Gene::4828	1035
Gene::257000	1036
Compound::DB07117	1037
Compound::MESH:D015039	1038
Disease::MESH:D001982	1039
Gene::850938	1040
Compound::MESH:C060814	1041
Gene::100767563	1042
Compound::DB11960	1043
Gene::281111	1044
Compound::DB03736	1045
Gene::5024	1046
Gene::3676	1047
Compound::DB00867	1048
Gene::133746	1049
Gene::76893	1050
Gene::854229	1051
Compound::CHEBI:50071	1052
Gene::4869	1053
Gene::100008748	1054
Compound::DB03516	1055
Compound::MESH:D013481	1056
Compound::DB02354	1057
Gene::10456	1058
Disease::MESH:D044542	1059
Compound::DB13296	1060
Gene::29979	1061
Compound::MESH:D000728	1062
Compound::DB03812	1063
Gene::4232	1064
Disease::MESH:D055031	1065
Compound::MESH:C020602	1066
Compound::MESH:C003884	1067
Gene::268527	1068
Compound::DB02016	1069
Compound::DB06834	1070
Gene::164045	1071
Compound::DB08153	1072
Gene::54148	1073
Compound::DB01985	1074
Compound::MESH:C070736	1075
Gene::29950	1076
Compound::DB06436	1077
Compound::DB08442	1078
Gene::536409	1079
Gene::100328948	1080
Compound::MESH:C056625	1081
Gene::110784	1082
Compound::DB00540	1083
Gene::295669	1084
Compound::DB00419	1085
Compound::MESH:C442830	1086
Gene::3200	1087
Gene::851173	1088
Compound::MESH:C070191	1089
Gene::5217	1090
Gene::drugbank:BE0009225	1091
Compound::DB11073	1092
Gene::12568	1093
Gene::drugbank:BE0002671	1094
Compound::DB09088	1095
Gene::521832	1096
Compound::MESH:D004139	1097
Compound::DB04907	1098
Gene::25426	1099
Gene::101094061	1100
Gene::9902	1101
Gene::6614	1102
Gene::326390	1103
Compound::DB01884	1104
Compound::CHEBI:35143	1105
Compound::MESH:C019286	1106
Gene::1894	1107
Compound::CHEBI:15757	1108
Gene::26289	1109
Compound::DB09152	1110
Compound::DB04253	1111
Compound::DB02829	1112
Disease::MESH:D009100	1113
Compound::MESH:C500894	1114
Compound::DB08077	1115
Gene::118611	1116
Compound::CHEBI:35196	1117
Compound::DB04120	1118
Disease::MESH:D007941	1119
Gene::14011	1120
Gene::51571	1121
Compound::MESH:C542869	1122
Compound::MESH:D017640	1123
Gene::252917	1124
Compound::DB13654	1125
Gene::360753	1126
Gene::72045	1127
Gene::15566	1128
Gene::2745	1129
Compound::MESH:D001974	1130
Gene::100053958	1131
Gene::50682	1132
Gene::403989	1133
Compound::DB04129	1134
Gene::drugbank:BE0004154	1135
Gene::72512	1136
Gene::drugbank:BE0001369	1137
Compound::DB02580	1138
Disease::MESH:D003414	1139
Gene::59271	1140
Gene::200895	1141
Gene::4074	1142
Compound::MESH:C570853	1143
Compound::MESH:C007229	1144
Compound::MESH:C014396	1145
Compound::MESH:C070671	1146
Disease::MESH:C537182	1147
Compound::MESH:D046934	1148
Compound::MESH:C025703	1149
Compound::MESH:C091874	1150
Gene::17858	1151
Compound::MESH:C506999	1152
Gene::55157	1153
Gene::6164	1154
Compound::DB09536	1155
Compound::MESH:C023845	1156
Gene::14009	1157
Gene::101796218	1158
Gene::26040	1159
Gene::54257	1160
Disease::MESH:D014077	1161
Compound::MESH:C438957	1162
Gene::56267	1163
Disease::MESH:D002769	1164
Gene::55814	1165
Gene::149998	1166
Compound::MESH:C081330	1167
Gene::17022	1168
Gene::4217	1169
Compound::MESH:C109860	1170
Compound::CHEBI:26831	1171
Compound::MESH:C002738	1172
Gene::180922	1173
Compound::DB07359	1174
Gene::5368	1175
Gene::94226	1176
Gene::962274	1177
Compound::DB02691	1178
Compound::DB07962	1179
Gene::1327	1180
Gene::43018	1181
Gene::246778	1182
Disease::MESH:D003919	1183
Gene::20605	1184
Compound::DB11198	1185
Gene::4068	1186
Gene::11793	1187
Compound::MESH:C535248	1188
Gene::432368	1189
Gene::drugbank:BE0002389	1190
Gene::171293	1191
Compound::DB14643	1192
Disease::MESH:D007638	1193
Gene::6853	1194
Gene::180431	1195
Compound::MESH:C015407	1196
Gene::23046	1197
Compound::DB06272	1198
Compound::CHEBI:29879	1199
Compound::DB09479	1200
Gene::2702	1201
Gene::100330617	1202
Compound::DB00873	1203
Gene::407018	1204
Gene::18627	1205
Gene::69790	1206
Disease::MESH:D004932	1207
Gene::245920	1208
Disease::MESH:D017682	1209
Gene::26003	1210
Compound::DB04741	1211
Gene::6668	1212
Compound::MESH:D009768	1213
Compound::DB08751	1214
Gene::8027	1215
Gene::282356	1216
Gene::4335	1217
Disease::MESH:C538157	1218
Gene::drugbank:BE0008392	1219
Gene::57546	1220
Gene::85443	1221
Gene::100767260	1222
Compound::DB03773	1223
Compound::DB11904	1224
Compound::DB05382	1225
Gene::100049616	1226
Gene::10885	1227
Compound::MESH:D017879	1228
Gene::852806	1229
Compound::MESH:D001397	1230
Gene::20289	1231
Compound::MESH:C549725	1232
Disease::MESH:D065634	1233
